seed,quadrant,template,persona_id,axis,contrast,slope,r5_minus_r1
3002,low_e_low_n,v3,persona.low_e_low_n.v3,furious,supportive_minus_neutral,-0.0013259671628475188,-0.004910189658403397
3003,high_e_high_n,v1,persona.high_e_high_n,furious,supportive_minus_neutral,-0.0015850841999053955,-0.004569306969642639
3003,high_e_high_n,v2,persona.high_e_high_n.v2,furious,supportive_minus_neutral,-0.0014467857778072358,-0.004215843975543976
3003,high_e_high_n,v3,persona.high_e_high_n.v3,furious,supportive_minus_neutral,-0.0015399817377328873,-0.004493243992328644
3003,high_e_low_n,v1,persona.high_e_low_n,furious,supportive_minus_neutral,-0.001639050617814064,-0.004859451204538345
3003,high_e_low_n,v2,persona.high_e_low_n.v2,furious,supportive_minus_neutral,-0.0014500536024570462,-0.004341643303632736
3003,high_e_low_n,v3,persona.high_e_low_n.v3,furious,supportive_minus_neutral,-0.001597081497311592,-0.004923015832901001
3003,low_e_high_n,v1,persona.low_e_high_n,furious,supportive_minus_neutral,-0.0014796499162912369,-0.004043497145175934
3003,low_e_high_n,v2,persona.low_e_high_n.v2,furious,supportive_minus_neutral,-0.001476101577281952,-0.004167202860116959
3003,low_e_high_n,v3,persona.low_e_high_n.v3,furious,supportive_minus_neutral,-0.001537136733531952,-0.004463721066713333
3003,low_e_low_n,v1,persona.low_e_low_n,furious,supportive_minus_neutral,-0.0015218790620565416,-0.004487756639719009
3003,low_e_low_n,v2,persona.low_e_low_n.v2,furious,supportive_minus_neutral,-0.001507493108510971,-0.004496157169342041
3003,low_e_low_n,v3,persona.low_e_low_n.v3,furious,supportive_minus_neutral,-0.0016206368803977967,-0.0048790425062179565
3004,high_e_high_n,v1,persona.high_e_high_n,furious,supportive_minus_neutral,-0.0008380576968193055,-0.0037183985114097595
3004,high_e_high_n,v2,persona.high_e_high_n.v2,furious,supportive_minus_neutral,-0.0007085282355546946,-0.0025997795164585114
3004,high_e_high_n,v3,persona.high_e_high_n.v3,furious,supportive_minus_neutral,-0.0009264919906854631,-0.004302646964788437
3004,high_e_low_n,v1,persona.high_e_low_n,furious,supportive_minus_neutral,-0.0009182084351778029,-0.004247546195983887
3004,high_e_low_n,v2,persona.high_e_low_n.v2,furious,supportive_minus_neutral,-0.0006959710270166394,-0.0021544918417930603
3004,high_e_low_n,v3,persona.high_e_low_n.v3,furious,supportive_minus_neutral,-0.001041647046804428,-0.004780422896146774
3004,low_e_high_n,v1,persona.low_e_high_n,furious,supportive_minus_neutral,-0.0006001163274049759,-0.0018064603209495544
3004,low_e_high_n,v2,persona.low_e_high_n.v2,furious,supportive_minus_neutral,-0.000666962936520576,-0.0021945424377918243
3004,low_e_high_n,v3,persona.low_e_high_n.v3,furious,supportive_minus_neutral,-0.0007785003632307052,-0.002765800803899765
3004,low_e_low_n,v1,persona.low_e_low_n,furious,supportive_minus_neutral,-0.0008343841880559923,-0.002925202250480652
3004,low_e_low_n,v2,persona.low_e_low_n.v2,furious,supportive_minus_neutral,-0.0007268477231264113,-0.0025240667164325714
3004,low_e_low_n,v3,persona.low_e_low_n.v3,furious,supportive_minus_neutral,-0.0007998738437891006,-0.0028568506240844727
3005,high_e_high_n,v1,persona.high_e_high_n,furious,supportive_minus_neutral,-0.0013422306627035143,-0.005011893808841705
3005,high_e_high_n,v2,persona.high_e_high_n.v2,furious,supportive_minus_neutral,-0.0012828130275011063,-0.004801236093044281
3005,high_e_high_n,v3,persona.high_e_high_n.v3,furious,supportive_minus_neutral,-0.0013461548835039137,-0.005003627389669418
3005,high_e_low_n,v1,persona.high_e_low_n,furious,supportive_minus_neutral,-0.0013872671872377394,-0.005234207957983017
3005,high_e_low_n,v2,persona.high_e_low_n.v2,furious,supportive_minus_neutral,-0.0012890040874481202,-0.004897605627775192
3005,high_e_low_n,v3,persona.high_e_low_n.v3,furious,supportive_minus_neutral,-0.001412259787321091,-0.005355317145586014
3005,low_e_high_n,v1,persona.low_e_high_n,furious,supportive_minus_neutral,-0.0012691073119640351,-0.004499074071645737
3005,low_e_high_n,v2,persona.low_e_high_n.v2,furious,supportive_minus_neutral,-0.0012576792389154432,-0.004631467163562775
3005,low_e_high_n,v3,persona.low_e_high_n.v3,furious,supportive_minus_neutral,-0.0012094486504793168,-0.004381727427244186
3005,low_e_low_n,v1,persona.low_e_low_n,furious,supportive_minus_neutral,-0.0013088997453451156,-0.0048026442527771
3005,low_e_low_n,v2,persona.low_e_low_n.v2,furious,supportive_minus_neutral,-0.0012812972068786625,-0.004697054624557495
3005,low_e_low_n,v3,persona.low_e_low_n.v3,furious,supportive_minus_neutral,-0.0013259671628475188,-0.004910189658403397
3006,high_e_high_n,v1,persona.high_e_high_n,furious,supportive_minus_neutral,-0.000856764987111092,-0.00215192511677742
3006,high_e_high_n,v2,persona.high_e_high_n.v2,furious,supportive_minus_neutral,-0.0008167680352926254,-0.0020032860338687897
3006,high_e_high_n,v3,persona.high_e_high_n.v3,furious,supportive_minus_neutral,-0.0009274195879697797,-0.002492383122444153
3006,high_e_low_n,v1,persona.high_e_low_n,furious,supportive_minus_neutral,-0.0008398514240980149,-0.0019883885979652405
3006,high_e_low_n,v2,persona.high_e_low_n.v2,furious,supportive_minus_neutral,-0.0007697667926549914,-0.0018753670156002045
3006,high_e_low_n,v3,persona.high_e_low_n.v3,furious,supportive_minus_neutral,-0.0009411279112100605,-0.0025776922702789307
3006,low_e_high_n,v1,persona.low_e_high_n,furious,supportive_minus_neutral,-0.0007939960807561873,-0.0016567036509513855
3006,low_e_high_n,v2,persona.low_e_high_n.v2,furious,supportive_minus_neutral,-0.000767776370048523,-0.001543886959552765
3006,low_e_high_n,v3,persona.low_e_high_n.v3,furious,supportive_minus_neutral,-0.000904034078121185,-0.0021795257925987244
3006,low_e_low_n,v1,persona.low_e_low_n,furious,supportive_minus_neutral,-0.0008206281810998919,-0.0018044225871562958
3006,low_e_low_n,v2,persona.low_e_low_n.v2,furious,supportive_minus_neutral,-0.0007894627749919893,-0.0017257817089557648
3006,low_e_low_n,v3,persona.low_e_low_n.v3,furious,supportive_minus_neutral,-0.000944625586271286,-0.002200677990913391
3007,high_e_high_n,v1,persona.high_e_high_n,furious,supportive_minus_neutral,-0.0013422306627035143,-0.005011893808841705
3007,high_e_high_n,v2,persona.high_e_high_n.v2,furious,supportive_minus_neutral,-0.0011753533035516739,-0.0042915865778923035
3007,high_e_high_n,v3,persona.high_e_high_n.v3,furious,supportive_minus_neutral,-0.0013461548835039137,-0.005003627389669418
3007,high_e_low_n,v1,persona.high_e_low_n,furious,supportive_minus_neutral,-0.0013061165809631348,-0.004840690642595291
3007,high_e_low_n,v2,persona.high_e_low_n.v2,furious,supportive_minus_neutral,-0.0012127894908189776,-0.004412930458784103
3007,high_e_low_n,v3,persona.high_e_low_n.v3,furious,supportive_minus_neutral,-0.0015031278133392336,-0.0059552863240242004
3007,low_e_high_n,v1,persona.low_e_high_n,furious,supportive_minus_neutral,-0.0012691073119640351,-0.004499074071645737
3007,low_e_high_n,v2,persona.low_e_high_n.v2,furious,supportive_minus_neutral,-0.0012576792389154432,-0.004631467163562775
3007,low_e_high_n,v3,persona.low_e_high_n.v3,furious,supportive_minus_neutral,-0.0012094486504793168,-0.004381727427244186
3007,low_e_low_n,v1,persona.low_e_low_n,furious,supportive_minus_neutral,-0.0013088997453451156,-0.0048026442527771
3007,low_e_low_n,v2,persona.low_e_low_n.v2,furious,supportive_minus_neutral,-0.0012812972068786625,-0.004697054624557495
3007,low_e_low_n,v3,persona.low_e_low_n.v3,furious,supportive_minus_neutral,-0.0013259671628475188,-0.004910189658403397
3008,high_e_high_n,v1,persona.high_e_high_n,furious,supportive_minus_neutral,0.0008035320788621904,0.005716919898986816
3008,high_e_high_n,v2,persona.high_e_high_n.v2,furious,supportive_minus_neutral,0.0007877733558416366,0.005551695823669434
3008,high_e_high_n,v3,persona.high_e_high_n.v3,furious,supportive_minus_neutral,0.0007275927811861039,0.00536511093378067
3008,high_e_low_n,v1,persona.high_e_low_n,furious,supportive_minus_neutral,0.0007822711020708085,0.005613483488559723
3008,high_e_low_n,v2,persona.high_e_low_n.v2,furious,supportive_minus_neutral,0.0008757591247558594,0.005926210433244705
3008,high_e_low_n,v3,persona.high_e_low_n.v3,furious,supportive_minus_neutral,0.0007324151694774628,0.0053680576384067535
3008,low_e_high_n,v1,persona.low_e_high_n,furious,supportive_minus_neutral,0.0008212804794311524,0.0059528648853302
3008,low_e_high_n,v2,persona.low_e_high_n.v2,furious,supportive_minus_neutral,0.00075635127723217,0.005438685417175293
3008,low_e_high_n,v3,persona.low_e_high_n.v3,furious,supportive_minus_neutral,0.0007566023617982865,0.005448527634143829
3008,low_e_low_n,v1,persona.low_e_low_n,furious,supportive_minus_neutral,0.0008083079010248185,0.005783393979072571
3008,low_e_low_n,v2,persona.low_e_low_n.v2,furious,supportive_minus_neutral,0.0007563903927803038,0.005491383373737335
3008,low_e_low_n,v3,persona.low_e_low_n.v3,furious,supportive_minus_neutral,0.0007251642644405366,0.0053454674780368805
3009,high_e_high_n,v1,persona.high_e_high_n,furious,supportive_minus_neutral,-0.0010342888534069054,-0.004030197858810425
3009,high_e_high_n,v2,persona.high_e_high_n.v2,furious,supportive_minus_neutral,-0.0009558081626892092,-0.003681957721710205
3009,high_e_high_n,v3,persona.high_e_high_n.v3,furious,supportive_minus_neutral,-0.0013461548835039137,-0.005003627389669418
3009,high_e_low_n,v1,persona.high_e_low_n,furious,supportive_minus_neutral,-0.00122905895113945,-0.005010627210140228
3009,high_e_low_n,v2,persona.high_e_low_n.v2,furious,supportive_minus_neutral,-0.0011545341461896893,-0.004445381462574005
3009,high_e_low_n,v3,persona.high_e_low_n.v3,furious,supportive_minus_neutral,-0.001412259787321091,-0.005355317145586014
3009,low_e_high_n,v1,persona.low_e_high_n,furious,supportive_minus_neutral,-0.0008848261088132857,-0.0033330731093883514
3009,low_e_high_n,v2,persona.low_e_high_n.v2,furious,supportive_minus_neutral,-0.0012576792389154432,-0.004631467163562775
3009,low_e_high_n,v3,persona.low_e_high_n.v3,furious,supportive_minus_neutral,-0.0009576991200447088,-0.0036127865314483643
3009,low_e_low_n,v1,persona.low_e_low_n,furious,supportive_minus_neutral,-0.0011332638561725615,-0.004434254020452499
3009,low_e_low_n,v2,persona.low_e_low_n.v2,furious,supportive_minus_neutral,-0.0012812972068786625,-0.004697054624557495
3009,low_e_low_n,v3,persona.low_e_low_n.v3,furious,supportive_minus_neutral,-0.0011625256389379505,-0.004620958119630814
3010,high_e_high_n,v1,persona.high_e_high_n,furious,supportive_minus_neutral,-0.0019527193158864978,-0.007361002266407013
3010,high_e_high_n,v2,persona.high_e_high_n.v2,furious,supportive_minus_neutral,-0.0017921410501003272,-0.00660695880651474
3010,high_e_high_n,v3,persona.high_e_high_n.v3,furious,supportive_minus_neutral,-0.0019248466938734058,-0.0072650425136089325
3010,high_e_low_n,v1,persona.high_e_low_n,furious,supportive_minus_neutral,-0.0019208252429962162,-0.007392112165689468
3010,high_e_low_n,v2,persona.high_e_low_n.v2,furious,supportive_minus_neutral,-0.0017906405031681057,-0.006626732647418976
3010,high_e_low_n,v3,persona.high_e_low_n.v3,furious,supportive_minus_neutral,-0.001914801076054573,-0.007281441241502762
3010,low_e_high_n,v1,persona.low_e_high_n,furious,supportive_minus_neutral,-0.001888735219836235,-0.007225941866636276
3010,low_e_high_n,v2,persona.low_e_high_n.v2,furious,supportive_minus_neutral,-0.0018263105303049088,-0.006723649799823761
3010,low_e_high_n,v3,persona.low_e_high_n.v3,furious,supportive_minus_neutral,-0.0018793370574712752,-0.007007930427789688
3010,low_e_low_n,v1,persona.low_e_low_n,furious,supportive_minus_neutral,-0.00195622406899929,-0.007547654211521149
3010,low_e_low_n,v2,persona.low_e_low_n.v2,furious,supportive_minus_neutral,-0.001803633198142052,-0.006697017699480057
3010,low_e_low_n,v3,persona.low_e_low_n.v3,furious,supportive_minus_neutral,-0.0019008062779903414,-0.00724223256111145
3001,high_e_high_n,v1,persona.high_e_high_n,furious,supportive_minus_feedback_only,0.0007681157439947128,0.0015775561332702637
3001,high_e_high_n,v2,persona.high_e_high_n.v2,furious,supportive_minus_feedback_only,0.0008334435522556302,0.0017424225807189941
3001,high_e_high_n,v3,persona.high_e_high_n.v3,furious,supportive_minus_feedback_only,0.0007680401206016543,0.0017635002732276917
3001,high_e_low_n,v1,persona.high_e_low_n,furious,supportive_minus_feedback_only,0.0007610011845827105,0.0014520995318889618
3001,high_e_low_n,v2,persona.high_e_low_n.v2,furious,supportive_minus_feedback_only,0.000839191675186157,0.0016192682087421417
3001,high_e_low_n,v3,persona.high_e_low_n.v3,furious,supportive_minus_feedback_only,0.0007199909538030624,0.0013750307261943817
3001,low_e_high_n,v1,persona.low_e_high_n,furious,supportive_minus_feedback_only,0.0007637795060873032,0.0014993175864219666
3001,low_e_high_n,v2,persona.low_e_high_n.v2,furious,supportive_minus_feedback_only,0.0007266838103532789,0.0013523697853088379
3001,low_e_high_n,v3,persona.low_e_high_n.v3,furious,supportive_minus_feedback_only,0.0006280682981014251,0.0012739263474941254
3001,low_e_low_n,v1,persona.low_e_low_n,furious,supportive_minus_feedback_only,0.0006954304873943331,0.001192338764667511
3001,low_e_low_n,v2,persona.low_e_low_n.v2,furious,supportive_minus_feedback_only,0.0007291559129953386,0.001297295093536377
3001,low_e_low_n,v3,persona.low_e_low_n.v3,furious,supportive_minus_feedback_only,0.0006387766450643539,0.0012318305671215057
3002,high_e_high_n,v1,persona.high_e_high_n,furious,supportive_minus_feedback_only,0.0007681157439947128,0.0015775561332702637
3002,high_e_high_n,v2,persona.high_e_high_n.v2,furious,supportive_minus_feedback_only,0.0008334435522556302,0.0017424225807189941
3002,high_e_high_n,v3,persona.high_e_high_n.v3,furious,supportive_minus_feedback_only,0.0007680401206016543,0.0017635002732276917
3002,high_e_low_n,v1,persona.high_e_low_n,furious,supportive_minus_feedback_only,0.0007610011845827105,0.0014520995318889618
3002,high_e_low_n,v2,persona.high_e_low_n.v2,furious,supportive_minus_feedback_only,0.000839191675186157,0.0016192682087421417
3002,high_e_low_n,v3,persona.high_e_low_n.v3,furious,supportive_minus_feedback_only,0.0007199909538030624,0.0013750307261943817
3002,low_e_high_n,v1,persona.low_e_high_n,furious,supportive_minus_feedback_only,0.0007637795060873032,0.0014993175864219666
3002,low_e_high_n,v2,persona.low_e_high_n.v2,furious,supportive_minus_feedback_only,0.0007266838103532789,0.0013523697853088379
3002,low_e_high_n,v3,persona.low_e_high_n.v3,furious,supportive_minus_feedback_only,0.0006280682981014251,0.0012739263474941254
3002,low_e_low_n,v1,persona.low_e_low_n,furious,supportive_minus_feedback_only,0.0006954304873943331,0.001192338764667511
3002,low_e_low_n,v2,persona.low_e_low_n.v2,furious,supportive_minus_feedback_only,0.0007291559129953386,0.001297295093536377
3002,low_e_low_n,v3,persona.low_e_low_n.v3,furious,supportive_minus_feedback_only,0.0006387766450643539,0.0012318305671215057
3003,high_e_high_n,v1,persona.high_e_high_n,furious,supportive_minus_feedback_only,0.0014025870710611345,0.0017656497657299042
3003,high_e_high_n,v2,persona.high_e_high_n.v2,furious,supportive_minus_feedback_only,0.0014284875243902207,0.0019316896796226501
3003,high_e_high_n,v3,persona.high_e_high_n.v3,furious,supportive_minus_feedback_only,0.0013705436140298843,0.0017337165772914886
3003,high_e_low_n,v1,persona.high_e_low_n,furious,supportive_minus_feedback_only,0.001342487707734108,0.0015620477497577667
3003,high_e_low_n,v2,persona.high_e_low_n.v2,furious,supportive_minus_feedback_only,0.001400667056441307,0.0016752257943153381
3003,high_e_low_n,v3,persona.high_e_low_n.v3,furious,supportive_minus_feedback_only,0.0012993495911359787,0.001160264015197754
3003,low_e_high_n,v1,persona.low_e_high_n,furious,supportive_minus_feedback_only,0.001375323161482811,0.0016254670917987823
3003,low_e_high_n,v2,persona.low_e_high_n.v2,furious,supportive_minus_feedback_only,0.0012830063700675965,0.0013880655169487
3003,low_e_high_n,v3,persona.low_e_high_n.v3,furious,supportive_minus_feedback_only,0.0011614389717578889,0.0010541938245296478
3003,low_e_low_n,v1,persona.low_e_low_n,furious,supportive_minus_feedback_only,0.0013737741857767103,0.0015588738024234772
3003,low_e_low_n,v2,persona.low_e_low_n.v2,furious,supportive_minus_feedback_only,0.0012734293937683107,0.0012147054076194763
3003,low_e_low_n,v3,persona.low_e_low_n.v3,furious,supportive_minus_feedback_only,0.0011929828673601151,0.0010154731571674347
3004,high_e_high_n,v1,persona.high_e_high_n,furious,supportive_minus_feedback_only,0.00014759376645088204,-0.002982180565595627
3004,high_e_high_n,v2,persona.high_e_high_n.v2,furious,supportive_minus_feedback_only,0.0005579639226198198,-0.000670265406370163
3004,high_e_high_n,v3,persona.high_e_high_n.v3,furious,supportive_minus_feedback_only,4.5900791883468715e-05,-0.0032080598175525665
3004,high_e_low_n,v1,persona.high_e_low_n,furious,supportive_minus_feedback_only,0.0001160472631454466,-0.003026161342859268
3004,high_e_low_n,v2,persona.high_e_low_n.v2,furious,supportive_minus_feedback_only,0.0004904590547084807,-0.000997338443994522
3004,high_e_low_n,v3,persona.high_e_low_n.v3,furious,supportive_minus_feedback_only,-9.264312684535963e-05,-0.003959815949201584
3004,low_e_high_n,v1,persona.low_e_high_n,furious,supportive_minus_feedback_only,0.0001277416944503785,-0.0020768940448760986
3004,low_e_high_n,v2,persona.low_e_high_n.v2,furious,supportive_minus_feedback_only,0.0004863783717155459,-0.0009885802865028381
3004,low_e_high_n,v3,persona.low_e_high_n.v3,furious,supportive_minus_feedback_only,0.0004960481077432633,-0.0007216073572635651
3004,low_e_low_n,v1,persona.low_e_low_n,furious,supportive_minus_feedback_only,8.508414030075065e-05,-0.0022915564477443695
3004,low_e_low_n,v2,persona.low_e_low_n.v2,furious,supportive_minus_feedback_only,0.0004139244556427002,-0.0013811402022838593
3004,low_e_low_n,v3,persona.low_e_low_n.v3,furious,supportive_minus_feedback_only,0.00042491294443607313,-0.0012556686997413635
3005,high_e_high_n,v1,persona.high_e_high_n,furious,supportive_minus_feedback_only,0.0007681157439947128,0.0015775561332702637
3005,high_e_high_n,v2,persona.high_e_high_n.v2,furious,supportive_minus_feedback_only,0.0008334435522556302,0.0017424225807189941
3005,high_e_high_n,v3,persona.high_e_high_n.v3,furious,supportive_minus_feedback_only,0.0007680401206016543,0.0017635002732276917
3005,high_e_low_n,v1,persona.high_e_low_n,furious,supportive_minus_feedback_only,0.0007610011845827105,0.0014520995318889618
3005,high_e_low_n,v2,persona.high_e_low_n.v2,furious,supportive_minus_feedback_only,0.000839191675186157,0.0016192682087421417
3005,high_e_low_n,v3,persona.high_e_low_n.v3,furious,supportive_minus_feedback_only,0.0007199909538030624,0.0013750307261943817
3005,low_e_high_n,v1,persona.low_e_high_n,furious,supportive_minus_feedback_only,0.0007637795060873032,0.0014993175864219666
3005,low_e_high_n,v2,persona.low_e_high_n.v2,furious,supportive_minus_feedback_only,0.0007266838103532789,0.0013523697853088379
3005,low_e_high_n,v3,persona.low_e_high_n.v3,furious,supportive_minus_feedback_only,0.0006280682981014251,0.0012739263474941254
3005,low_e_low_n,v1,persona.low_e_low_n,furious,supportive_minus_feedback_only,0.0006954304873943331,0.001192338764667511
3005,low_e_low_n,v2,persona.low_e_low_n.v2,furious,supportive_minus_feedback_only,0.0007291559129953386,0.001297295093536377
3005,low_e_low_n,v3,persona.low_e_low_n.v3,furious,supportive_minus_feedback_only,0.0006387766450643539,0.0012318305671215057
3006,high_e_high_n,v1,persona.high_e_high_n,furious,supportive_minus_feedback_only,-0.0011769503355026248,-0.007541792467236519
3006,high_e_high_n,v2,persona.high_e_high_n.v2,furious,supportive_minus_feedback_only,-0.001052924618124962,-0.006892256438732147
3006,high_e_high_n,v3,persona.high_e_high_n.v3,furious,supportive_minus_feedback_only,-0.001111195236444473,-0.007349234074354172
3006,high_e_low_n,v1,persona.high_e_low_n,furious,supportive_minus_feedback_only,-0.0011817436665296555,-0.007414640858769417
3006,high_e_low_n,v2,persona.high_e_low_n.v2,furious,supportive_minus_feedback_only,-0.001067605242133141,-0.007094189524650574
3006,high_e_low_n,v3,persona.high_e_low_n.v3,furious,supportive_minus_feedback_only,-0.0012095816433429721,-0.00788356363773346
3006,low_e_high_n,v1,persona.low_e_high_n,furious,supportive_minus_feedback_only,-0.0011022064834833143,-0.007119081914424896
3006,low_e_high_n,v2,persona.low_e_high_n.v2,furious,supportive_minus_feedback_only,-0.0010108023881912234,-0.006604880094528198
3006,low_e_high_n,v3,persona.low_e_high_n.v3,furious,supportive_minus_feedback_only,-0.0011332683265209199,-0.00742286816239357
3006,low_e_low_n,v1,persona.low_e_low_n,furious,supportive_minus_feedback_only,-0.0012324739247560504,-0.007746268063783646
3006,low_e_low_n,v2,persona.low_e_low_n.v2,furious,supportive_minus_feedback_only,-0.001112809777259827,-0.007241802290081978
3006,low_e_low_n,v3,persona.low_e_low_n.v3,furious,supportive_minus_feedback_only,-0.001218130812048912,-0.007707308977842331
3007,high_e_high_n,v1,persona.high_e_high_n,furious,supportive_minus_feedback_only,0.0007681157439947128,0.0015775561332702637
3007,high_e_high_n,v2,persona.high_e_high_n.v2,furious,supportive_minus_feedback_only,0.0007393989711999894,0.0011701509356498718
3007,high_e_high_n,v3,persona.high_e_high_n.v3,furious,supportive_minus_feedback_only,0.0007680401206016543,0.0017635002732276917
3007,high_e_low_n,v1,persona.high_e_low_n,furious,supportive_minus_feedback_only,0.0006695169955492019,0.0009146444499492645
3007,high_e_low_n,v2,persona.high_e_low_n.v2,furious,supportive_minus_feedback_only,0.0007337100803852079,0.0010815449059009552
3007,high_e_low_n,v3,persona.high_e_low_n.v3,furious,supportive_minus_feedback_only,0.0006291229277849198,0.0007750615477561951
3007,low_e_high_n,v1,persona.low_e_high_n,furious,supportive_minus_feedback_only,0.0007637795060873032,0.0014993175864219666
3007,low_e_high_n,v2,persona.low_e_high_n.v2,furious,supportive_minus_feedback_only,0.0007266838103532789,0.0013523697853088379
3007,low_e_high_n,v3,persona.low_e_high_n.v3,furious,supportive_minus_feedback_only,0.0006280682981014251,0.0012739263474941254
3007,low_e_low_n,v1,persona.low_e_low_n,furious,supportive_minus_feedback_only,0.0006954304873943331,0.001192338764667511
3007,low_e_low_n,v2,persona.low_e_low_n.v2,furious,supportive_minus_feedback_only,0.0007291559129953386,0.001297295093536377
3007,low_e_low_n,v3,persona.low_e_low_n.v3,furious,supportive_minus_feedback_only,0.0006387766450643539,0.0012318305671215057
3008,high_e_high_n,v1,persona.high_e_high_n,furious,supportive_minus_feedback_only,0.0019523654133081435,0.007498804479837418
3008,high_e_high_n,v2,persona.high_e_high_n.v2,furious,supportive_minus_feedback_only,0.0020297206938266754,0.007723808288574219
3008,high_e_high_n,v3,persona.high_e_high_n.v3,furious,supportive_minus_feedback_only,0.0020080327987670897,0.00796346366405487
3008,high_e_low_n,v1,persona.high_e_low_n,furious,supportive_minus_feedback_only,0.0019935380667448046,0.007614783942699432
3008,high_e_low_n,v2,persona.high_e_low_n.v2,furious,supportive_minus_feedback_only,0.0020950712263584133,0.007898665964603424
3008,high_e_low_n,v3,persona.high_e_low_n.v3,furious,supportive_minus_feedback_only,0.0020269226282835008,0.007909689098596573
3008,low_e_high_n,v1,persona.low_e_high_n,furious,supportive_minus_feedback_only,0.0019114691764116286,0.007237765938043594
3008,low_e_high_n,v2,persona.low_e_high_n.v2,furious,supportive_minus_feedback_only,0.001916658505797386,0.007302243262529373
3008,low_e_high_n,v3,persona.low_e_high_n.v3,furious,supportive_minus_feedback_only,0.001775694638490677,0.007012058049440384
3008,low_e_low_n,v1,persona.low_e_low_n,furious,supportive_minus_feedback_only,0.001922225207090378,0.007326312363147736
3008,low_e_low_n,v2,persona.low_e_low_n.v2,furious,supportive_minus_feedback_only,0.0019497741013765335,0.007400386035442352
3008,low_e_low_n,v3,persona.low_e_low_n.v3,furious,supportive_minus_feedback_only,0.001844826713204384,0.007262080907821655
3009,high_e_high_n,v1,persona.high_e_high_n,furious,supportive_minus_feedback_only,-0.0006738040596246716,-0.0031064189970493317
3009,high_e_high_n,v2,persona.high_e_high_n.v2,furious,supportive_minus_feedback_only,-0.0005259457975625992,-0.002434235066175461
3009,high_e_high_n,v3,persona.high_e_high_n.v3,furious,supportive_minus_feedback_only,0.0007680401206016543,0.0017635002732276917
3009,high_e_low_n,v1,persona.high_e_low_n,furious,supportive_minus_feedback_only,-0.0007053703069686886,-0.00334138423204422
3009,high_e_low_n,v2,persona.high_e_low_n.v2,furious,supportive_minus_feedback_only,-0.0006807498633861538,-0.002994578331708908
3009,high_e_low_n,v3,persona.high_e_low_n.v3,furious,supportive_minus_feedback_only,0.0007199909538030624,0.0013750307261943817
3009,low_e_high_n,v1,persona.low_e_high_n,furious,supportive_minus_feedback_only,-0.0007159430533647537,-0.0032561197876930237
3009,low_e_high_n,v2,persona.low_e_high_n.v2,furious,supportive_minus_feedback_only,0.0007266838103532789,0.0013523697853088379
3009,low_e_high_n,v3,persona.low_e_high_n.v3,furious,supportive_minus_feedback_only,-0.000635075196623802,-0.002831786870956421
3009,low_e_low_n,v1,persona.low_e_low_n,furious,supportive_minus_feedback_only,-0.0007520686835050588,-0.003411848098039627
3009,low_e_low_n,v2,persona.low_e_low_n.v2,furious,supportive_minus_feedback_only,0.0007291559129953386,0.001297295093536377
3009,low_e_low_n,v3,persona.low_e_low_n.v3,furious,supportive_minus_feedback_only,-0.000589495524764061,-0.0026462748646736145
3010,high_e_high_n,v1,persona.high_e_high_n,furious,supportive_minus_feedback_only,0.0008474763482809074,0.0024631619453430176
3010,high_e_high_n,v2,persona.high_e_high_n.v2,furious,supportive_minus_feedback_only,0.0008376814424991604,0.002555064857006073
3010,high_e_high_n,v3,persona.high_e_high_n.v3,furious,supportive_minus_feedback_only,0.0007772199809551236,0.002201467752456665
3010,high_e_low_n,v1,persona.high_e_low_n,furious,supportive_minus_feedback_only,0.0009085699915885922,0.0026578009128570557
3010,high_e_low_n,v2,persona.high_e_low_n.v2,furious,supportive_minus_feedback_only,0.000737145915627479,0.0022360756993293762
3010,high_e_low_n,v3,persona.high_e_low_n.v3,furious,supportive_minus_feedback_only,0.0007590509951114661,0.002199888229370117
3010,low_e_high_n,v1,persona.low_e_high_n,furious,supportive_minus_feedback_only,0.0007649574428796766,0.0019782260060310364
3010,low_e_high_n,v2,persona.low_e_high_n.v2,furious,supportive_minus_feedback_only,0.000752710551023484,0.00203854963183403
3010,low_e_high_n,v3,persona.low_e_high_n.v3,furious,supportive_minus_feedback_only,0.0006356492638587953,0.0016075968742370605
3010,low_e_low_n,v1,persona.low_e_low_n,furious,supportive_minus_feedback_only,0.0007842499762773514,0.002051152288913727
3010,low_e_low_n,v2,persona.low_e_low_n.v2,furious,supportive_minus_feedback_only,0.0007984001189470288,0.0023331567645072937
3010,low_e_low_n,v3,persona.low_e_low_n.v3,furious,supportive_minus_feedback_only,0.000656648352742195,0.0017005205154418945
